id;nr;iterations;kicks;goals;score
trainGaPlayer01Simple;work005;352;179.880;1.158;156.921
trainGaPlayer01Simple;work005;353;183.161;1.330;160.857
trainGaPlayer01Simple;work005;354;183.440;1.256;161.077
trainGaPlayer01Simple;work005;355;179.445;1.378;159.896
trainGaPlayer01Simple;work005;356;178.685;1.059;158.759
trainGaPlayer01Simple;work005;357;180.439;1.210;160.866
trainGaPlayer01Simple;work005;358;176.574;1.112;158.488
trainGaPlayer01Simple;work005;359;169.722;1.306;157.753
trainGaPlayer01Simple;work005;360;180.074;1.236;161.369
trainGaPlayer01Simple;work005;361;177.694;1.323;161.835
trainGaPlayer01Simple;work005;362;175.698;1.354;160.891
trainGaPlayer01Simple;work005;363;167.397;1.375;158.361
trainGaPlayer01Simple;work005;364;174.106;1.258;159.194
trainGaPlayer01Simple;work005;365;184.624;1.166;160.553
trainGaPlayer01Simple;work005;366;172.505;1.196;158.036
trainGaPlayer01Simple;work005;367;175.350;1.236;160.872
trainGaPlayer01Simple;work005;368;174.093;1.219;160.507
trainGaPlayer01Simple;work005;369;169.715;1.264;158.787
trainGaPlayer01Simple;work005;370;170.574;1.245;154.814
trainGaPlayer01Simple;work005;371;177.461;1.215;160.529
trainGaPlayer01Simple;work005;372;163.727;1.248;158.448
trainGaPlayer01Simple;work005;373;165.335;1.267;157.873
trainGaPlayer01Simple;work005;374;170.438;1.339;159.515
trainGaPlayer01Simple;work005;375;161.034;1.262;158.154
trainGaPlayer01Simple;work005;376;167.167;1.185;158.093
trainGaPlayer01Simple;work005;377;163.165;1.202;158.305
trainGaPlayer01Simple;work005;378;169.212;1.264;159.516
trainGaPlayer01Simple;work005;379;171.788;1.345;160.355
trainGaPlayer01Simple;work005;380;159.017;1.263;154.277
trainGaPlayer01Simple;work005;381;157.943;1.248;155.496
trainGaPlayer01Simple;work005;382;160.743;1.187;156.617
trainGaPlayer01Simple;work005;383;162.067;1.341;158.393
trainGaPlayer01Simple;work005;384;156.077;1.177;154.640
trainGaPlayer01Simple;work005;385;160.810;1.086;152.879
trainGaPlayer01Simple;work005;386;162.636;1.293;157.744
trainGaPlayer01Simple;work005;387;164.339;1.346;157.636
trainGaPlayer01Simple;work005;388;162.696;1.112;154.766
trainGaPlayer01Simple;work005;389;165.654;1.228;158.808
trainGaPlayer01Simple;work005;390;161.347;1.214;152.690
trainGaPlayer01Simple;work005;391;166.114;1.233;156.851
trainGaPlayer01Simple;work005;392;163.181;1.165;156.710
trainGaPlayer01Simple;work005;393;168.362;1.171;157.639
trainGaPlayer01Simple;work005;394;160.174;1.173;154.871
trainGaPlayer01Simple;work005;395;165.355;1.082;154.460
trainGaPlayer01Simple;work005;396;163.987;1.114;157.206
trainGaPlayer01Simple;work005;397;154.389;1.122;149.468
trainGaPlayer01Simple;work005;398;162.893;1.049;155.403
