id;nr;iterations;kicks;goals;score
trainGaPlayer01C;work002;85;62.872;0.052;70.705
trainGaPlayer01C;work002;86;59.557;0.080;71.499
trainGaPlayer01C;work002;87;62.407;0.078;74.147
trainGaPlayer01C;work002;88;63.884;0.061;73.109
trainGaPlayer01C;work002;89;60.891;0.108;77.122
trainGaPlayer01C;work002;90;60.228;0.046;67.142
trainGaPlayer01C;work002;91;66.080;0.107;82.154
trainGaPlayer01C;work002;92;62.875;0.180;89.820
trainGaPlayer01C;work002;93;64.918;0.089;78.202
trainGaPlayer01C;work002;94;68.863;0.117;86.454
trainGaPlayer01C;work002;95;67.893;0.109;84.223
trainGaPlayer01C;work002;96;65.163;0.091;78.806
trainGaPlayer01C;work002;97;67.931;0.126;86.778
trainGaPlayer01C;work002;98;63.271;0.130;82.821
trainGaPlayer01C;work002;99;76.808;0.141;97.921
trainGaPlayer01C;work002;100;76.449;0.032;81.241
trainGaPlayer01C;work002;101;77.147;0.097;91.707
trainGaPlayer01C;work002;102;79.234;0.090;92.782
trainGaPlayer01C;work002;103;76.804;0.082;89.108
trainGaPlayer01C;work002;104;74.481;0.132;94.332
trainGaPlayer01C;work002;105;77.354;0.108;93.483
trainGaPlayer01C;work002;106;78.825;0.143;100.275
trainGaPlayer01C;work002;107;78.106;0.174;104.159
trainGaPlayer01C;work002;108;78.317;0.170;103.829
trainGaPlayer01C;work002;109;79.120;0.077;90.662
trainGaPlayer01C;work002;110;83.121;0.112;99.871
trainGaPlayer01C;work002;111;85.741;0.181;112.710
trainGaPlayer01C;work002;112;80.235;0.122;98.577
trainGaPlayer01C;work002;113;82.323;0.229;116.726
trainGaPlayer01C;work002;114;82.928;0.115;100.110
trainGaPlayer01C;work002;115;84.761;0.165;109.497
trainGaPlayer01C;work002;116;79.468;0.141;100.682
trainGaPlayer01C;work002;117;84.905;0.139;105.757
trainGaPlayer01C;work002;118;88.785;0.159;112.504
trainGaPlayer01C;work002;119;83.972;0.163;108.415
trainGaPlayer01C;work002;120;87.945;0.095;102.154
trainGaPlayer01C;work002;121;89.299;0.136;109.630
trainGaPlayer01C;work002;122;93.829;0.170;115.536
trainGaPlayer01C;work002;123;85.057;0.143;106.488
trainGaPlayer01C;work002;124;87.222;0.155;110.530
trainGaPlayer01C;work002;125;86.694;0.174;112.807
trainGaPlayer01C;work002;126;97.476;0.186;124.886
trainGaPlayer01C;work002;127;89.490;0.134;108.981
trainGaPlayer01C;work002;128;89.262;0.140;110.290
trainGaPlayer01C;work002;129;88.262;0.124;106.827
trainGaPlayer01C;work002;130;87.201;0.151;109.858
trainGaPlayer01C;work002;131;89.392;0.136;109.664
trainGaPlayer01C;work002;132;92.412;0.203;122.559
